country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
BR,AUU,Apicum-A�u,Apicum-Acu,MA,AA,--3-----,,-1.5166666666666666,-45.06666666666667
BR,AUA,Api�na,Apiuna,SC,AA,--3-----,,-27.033333333333335,-49.38333333333333
BR,APD,Apodi,Apodi,RN,AA,--3-----,,-5.65,-37.78333333333333
BR,ORA,Apor�,Apora,BA,AA,--3-----,,-11.65,-38.06666666666667
BR,AEX,Apor�,Apore,GO,AA,--3-----,,-18.95,-51.916666666666664
BR,AUM,Apuarema,Apuarema,BA,AA,--3-----,,-13.85,-39.733333333333334
BR,APU,Apucarana,Apucarana,PR,AA,--34----,,-23.55,-51.45
BR,AUI,Apu�,Apui,AM,AA,--3-----,,-7.183333333333334,-59.88333333333333
BR,AUE,Apuiar�s,Apuiares,CE,AA,--3-----,,-3.9333333333333336,-39.416666666666664
BR,AQB,Aquidab�,Aquidaba,SE,AA,--3-----,,-10.283333333333333,-37.016666666666666
BR,AQD,Aquidauana,Aquidauana,MS,AA,--3-----,,-20.466666666666665,-55.78333333333333
BR,AQR,Aquiraz,Aquiraz,CE,AA,--3-----,,-3.9,-38.38333333333333
BR,AUT,Arabut�,Arabuta,SC,AA,--3-----,,-27.15,-52.13333333333333
BR,ACG,Ara�agi,Aracagi,PB,AA,--3-----,,-6.85,-35.36666666666667
BR,ARX,Ara�a�,Aracai,MG,AA,--3-----,,-19.2,-44.233333333333334
BR,AJU,Aracaju,Aracaju,SE,AA,1-34----,,-10.9,-37.03333333333333
BR,ARM,Ara�ariguama,Aracariguama,SP,AA,--3-----,,-23.416666666666668,-47.06666666666667
BR,ARK,Ara��s,Aracas,BA,AA,--3-----,,-12.2,-38.18333333333333
BR,ART,Aracati,Aracati,CE,AA,--34----,,-4.566666666666666,-37.766666666666666
BR,ATU,Aracatu,Aracatu,BA,AA,--3-----,,-14.416666666666666,-41.45
BR,ARU,Ara�atuba,Aracatuba,SP,AA,1-34----,,-21.2,-50.43333333333333
BR,ACI,Araci,Araci,BA,AA,--3-----,,-11.333333333333334,-38.95
BR,AYT,Aracitaba,Aracitaba,MG,AA,--3-----,,-21.333333333333332,-43.36666666666667
BR,AAB,Aracoiaba,Aracoiaba,CE,AA,--3-----,,-4.366666666666666,-38.8
BR,AOB,Ara�oiaba,Aracoiaba,PE,AA,--3-----,,-7.783333333333333,-35.083333333333336
BR,ASR,Ara�oiaba da Serra,Aracoiaba da Serra,SP,AA,--3-----,,-23.5,-47.583333333333336
BR,ACZ,Aracruz,Aracruz,ES,AA,--3-----,,-19.816666666666666,-40.266666666666666
BR,AUX,Ara�u,Aracu,GO,AA,--3-----,,-16.35,-49.666666666666664
BR,AAA,Ara�ua�,Aracuai,MG,AA,--34----,,-16.85,-42.05
BR,ARS,Aragar�as,Aragarcas,GO,AA,--3-----,,-15.883333333333333,-52.233333333333334
BR,AGY,Aragoi�nia,Aragoiania,GO,AA,--3-----,,-16.9,-49.45
BR,RGM,Aragominas,Aragominas,TO,AA,--3-----,,-7.15,-48.516666666666666
BR,RGC,Araguacema,Araguacema,TO,AA,1-3-----,,-8.8,-49.55
BR,ACW,Aragua�u,Araguacu,TO,AA,--3-----,,-12.916666666666666,-49.81666666666667
BR,RGW,Araguaiana,Araguaiana,MT,AA,--3-----,,-15.716666666666667,-51.833333333333336
BR,AIN,Aragua�na,Araguaina,TO,AA,--34----,,-7.183333333333334,-48.2
BR,AGH,Araguainha,Araguainha,MT,AA,--3-----,,-16.85,-53.03333333333333
BR,AGW,Araguan�,Araguana,MA,AA,--3-----,,-2.9333333333333336,-45.666666666666664
BR,AWN,Araguan�,Araguana,TO,AA,--3-----,,-6.566666666666666,-48.63333333333333
BR,AGZ,Araguapaz,Araguapaz,GO,AA,--3-----,,-15.083333333333334,-50.63333333333333
BR,ARG,Araguari,Araguari,MG,AA,-23-----,,-18.633333333333333,-48.18333333333333
BR,ANS,Araguatins,Araguatins,TO,AA,1-34----,,-5.65,-48.11666666666667
BR,AIS,Araioses,Araioses,MA,AA,--3-----,,-2.8833333333333333,-41.88333333333333
BR,AER,Aral Moreira,Aral Moreira,MS,AA,--3-----,,-22.933333333333334,-55.61666666666667
BR,RRY,Aramari,Aramari,BA,AA,--3-----,,-12.083333333333334,-38.5
BR,RMB,Arambar�,Arambare,RS,AA,--3-----,,-30.9,-51.5
BR,AAE,Arame,Arame,MA,AA,--3-----,,-4.883333333333333,-46
BR,AMY,Aramina,Aramina,SP,AA,--3-----,,-20.083333333333332,-47.78333333333333
BR,NDU,Arandu,Arandu,SP,AA,--3-----,,-23.133333333333333,-49.05
BR,AYN,Arantina,Arantina,MG,AA,--3-----,,-21.9,-44.233333333333334
BR,RPY,Arape�,Arapei,SP,AA,--3-----,,-22.666666666666668,-44.43333333333333
BR,ARC,Arapiraca,Arapiraca,AL,AA,--34----,,-9.75,-36.65
BR,APQ,Arapoema,Arapoema,TO,AA,--3-----,,-7.65,-49.06666666666667
BR,AOG,Araponga,Araponga,MG,AA,--3-----,,-20.65,-42.516666666666666
BR,APX,Arapongas,Arapongas,PR,AA,--34----,,-23.4,-51.43333333333333
BR,ARP,Arapor�,Arapora,MG,AA,--3-----,,-18.433333333333334,-49.18333333333333
BR,AOI,Arapoti,Arapoti,PR,AA,--3-----,,-24.133333333333333,-49.81666666666667
BR,RPW,Arapu�,Arapua,MG,AA,--3-----,,-19.033333333333335,-46.15
BR,APW,Arapu�,Arapua,PR,AA,--3-----,,-24.3,-51.78333333333333
BR,ATN,Araputanga,Araputanga,MT,AA,--3-----,,-15.466666666666667,-58.333333333333336
BR,ARQ,Araquari,Araquari,SC,AA,--3-----,,-26.366666666666667,-48.68333333333333
BR,RAR,Arara,Arara,PB,AA,--3-----,,-6.816666666666666,-35.75
BR,ARN,Ararangu�,Ararangua,SC,AA,--3-----,,-28.933333333333334,-49.46666666666667
BR,AQA,Araraquara,Araraquara,SP,AA,-234----,,-21.783333333333335,-48.166666666666664
BR,ARR,Araras,Araras,SP,AA,--34----,,-22.35,-47.38333333333333
BR,AED,Ararend�,Ararenda,CE,AA,--3-----,,-4.75,-40.81666666666667
BR,ARY,Arari,Arari,MA,AA,--3-----,,-3.45,-44.766666666666666
BR,AIK,Araric�,Ararica,RS,AA,--3-----,,-29.616666666666667,-50.916666666666664
BR,AIE,Araripe,Araripe,CE,AA,--3-----,,-7.2,-40.13333333333333
BR,AIP,Araripina,Araripina,PE,AA,--3-----,,-7.566666666666666,-40.5
BR,AMA,Araruama,Araruama,RJ,AA,--3-----,,-22.866666666666667,-42.333333333333336
BR,AAU,Araruna,Araruna,PR,AA,--3-----,,-23.916666666666668,-52.483333333333334
BR,ARW,Araruna,Araruna,PB,AA,--3-----,,-6.516666666666667,-35.733333333333334
BR,RTC,Arataca,Arataca,BA,AA,--3-----,,-15.25,-39.4
BR,ATY,Aratiba,Aratiba,RS,AA,--3-----,,-27.383333333333333,-52.3
BR,ARB,Aratu Pt / Candeias,Aratu Pt / Candeias,BA,AA,12------,,-12.766666666666667,-13.5
BR,TWB,Aratuba,Aratuba,CE,AA,--3-----,,-4.416666666666667,-39.03333333333333
BR,AUP,Aratu�pe,Aratuipe,BA,AA,--3-----,,-13.066666666666666,-39
BR,RAU,Arau�,Araua,SE,AA,--3-----,,-11.25,-37.6
BR,ARA,Arauc�ria,Araucaria,PR,AA,-23-----,,-25.583333333333332,-49.4
BR,AUO,Ara�jos,Araujos,MG,AA,--3-----,,-19.933333333333334,-45.166666666666664
BR,AAX,Arax�,Araxa,MG,AA,-234----,,-19.583333333333332,-46.93333333333333
BR,AEO,Arceburgo,Arceburgo,MG,AA,--3-----,,-21.35,-46.93333333333333
BR,AIX,Arco-�ris,Arco-Iris,SP,AA,--3-----,,-21.766666666666666,-50.45
BR,AOS,Arcos,Arcos,MG,AA,-23-----,,-20.266666666666666,-45.53333333333333
BR,ARV,Arcoverde,Arcoverde,PE,AA,--3-----,,-8.416666666666666,-37.05
BR,ADO,Areado,Areado,MG,AA,--3-----,,-21.35,-46.13333333333333
BR,ARL,Areal,Areal,RJ,AA,--3-----,,-22.233333333333334,-43.1
BR,AEV,Arealva,Arealva,SP,AA,--3-----,,-22.016666666666666,-48.916666666666664
BR,AEI,Areia,Areia,PB,AA,--3-----,,-6.95,-35.7
BR,ABN,Areia Branca,Areia Branca,SE,AA,--3-----,,-10.75,-37.3
BR,ARE,Areia Branca,Areia Branca,RN,AA,1-3-----,,-4.95,-37.11666666666667
BR,AEB,Areia de Bara�nas,Areia de Baraunas,PB,AA,--3-----,,-7.116666666666666,-36.93333333333333
BR,AAW,Areial,Areial,PB,AA,--3-----,,-7.033333333333333,-35.916666666666664
BR,AEY,Areias,Areias,SP,AA,--3-----,,-22.566666666666666,-44.68333333333333
BR,AEL,Arei�polis,Areiopolis,SP,AA,--3-----,,-22.666666666666668,-48.65
BR,APL,Aren�polis,Arenapolis,MT,AA,--3-----,,-14.45,-56.833333333333336
BR,RNP,Aren�polis,Arenopolis,GO,AA,--3-----,,-16.383333333333333,-51.55
BR,AES,Ar�s,Ares,RN,AA,--3-----,,-6.183333333333334,-35.15
BR,RGT,Argirita,Argirita,MG,AA,--3-----,,-21.6,-42.833333333333336
BR,AIV,Aricanduva,Aricanduva,MG,AA,--3-----,,-17.866666666666667,-42.55
BR,ANO,Arinos,Arinos,MG,AA,--3-----,,-15.916666666666666,-46.1
BR,AIU,Aripuan�,Aripuana,MT,AA,--3-----,,-10.166666666666666,-59.43333333333333
BR,AQM,Ariquemes,Ariquemes,RO,AA,--34----,,-9.9,-63.016666666666666
BR,ARH,Ariranha,Ariranha,SP,AA,--3-----,,-21.183333333333334,-48.78333333333333
BR,AAV,Ariranha do Iva�,Ariranha do Ivai,PR,AA,--3-----,,-24.366666666666667,-51.583333333333336
BR,ABZ,Arma��o dos B�zios,Armacao dos Buzios,RJ,AA,1-3-----,BZC,-22.75,-41.88333333333333
BR,AZM,Armaz�m,Armazem,SC,AA,--3-----,,-28.25,-49
BR,AEZ,Arneiroz,Arneiroz,CE,AA,--3-----,,-6.316666666666666,-40.15
BR,AZS,Aroazes,Aroazes,PI,AA,--3-----,,-6.1,-41.78333333333333
BR,AOR,Aroeiras,Aroeiras,PB,AA,--3-----,,-7.533333333333333,-35.7
BR,ASD,Aroeiras do Itaim,Aroeiras do Itaim,PI,AA,--3-----,,-7.266666666666667,-41.55
BR,RRW,Arraial,Arraial,PI,AA,--3-----,,-6.65,-42.53333333333333
BR,ACB,Arraial do Cabo,Arraial do Cabo,RJ,AA,--3-----,,-22.966666666666665,-42.016666666666666
BR,AAI,Arraias,Arraias,TO,AA,--3-----,,-12.933333333333334,-46.93333333333333
BR,AMI,Arroio do Meio,Arroio do Meio,RS,AA,--3-----,,-29.383333333333333,-51.93333333333333
BR,AWD,Arroio do Padre,Arroio do Padre,RS,AA,--3-----,,-31.433333333333334,-52.416666666666664
BR,AOD,Arroio do Sal,Arroio do Sal,RS,AA,--3-----,,-29.583333333333332,-49.916666666666664
BR,ATR,Arroio do Tigre,Arroio do Tigre,RS,AA,--3-----,,-29.333333333333332,-53.083333333333336
BR,AIR,Arroio dos Ratos,Arroio dos Ratos,RS,AA,--3-----,,-30.083333333333332,-51.733333333333334
BR,AGN,Arroio Grande,Arroio Grande,RS,AA,--34----,,-32.233333333333334,-53.06666666666667
BR,OIO,Arroio Trinta,Arroio Trinta,SC,AA,--3-----,,-26.916666666666668,-51.333333333333336
BR,ANG,Artur Nogueira,Artur Nogueira,SP,AA,--3-----,,-22.566666666666666,-47.15
BR,AUN,Aruan�,Aruana,GO,AA,1-34----,,-14.9,-51.06666666666667
BR,AUJ,Aruj�,Aruja,SP,AA,--3-----,,-23.383333333333333,-46.31666666666667
BR,VOR,Arvoredo,Arvoredo,SC,AA,--3-----,,-27.066666666666666,-52.45
BR,AZA,Arvorezinha,Arvorezinha,RS,AA,--3-----,,-28.866666666666667,-52.166666666666664
BR,ASC,Ascurra,Ascurra,SC,AA,--3-----,,-26.95,-49.38333333333333
BR,ASY,Asp�sia,Aspasia,SP,AA,--3-----,,-20.15,-50.71666666666667
BR,ASI,Assa�,Assai,PR,AA,--3-----,,-23.366666666666667,-50.833333333333336
BR,ASE,Assar�,Assare,CE,AA,--3-----,,-6.866666666666667,-39.86666666666667
BR,AIF,Assis,Assis,SP,AA,--34----,,-22.65,-50.416666666666664
BR,ABL,Assis Brasil,Assis Brasil,AC,AA,--3--6--,,-10.933333333333334,-69.55
BR,ACD,Assis Chateaubriand,Assis Chateaubriand,PR,AA,--3-----,,-24.4,-53.516666666666666
BR,ASW,Assun��o,Assuncao,PB,AA,--3-----,,-7.066666666666666,-36.71666666666667
BR,AOU,Assun��o do Piau�,Assuncao do Piaui,PI,AA,--3-----,,-5.85,-41.05
BR,ADT,Astolfo Dutra,Astolfo Dutra,MG,AA,--3-----,,-21.3,-42.85
BR,ASG,Astorga,Astorga,PR,AA,--3-----,,-23.233333333333334,-51.666666666666664
BR,ATA,Atalaia,Atalaia,AL,AA,--3-----,,-9.5,-36.016666666666666
BR,LAY,Atalaia,Atalaia,PR,AA,--3-----,,-23.15,-52.05
BR,ADN,Atalaia do Norte,Atalaia do Norte,AM,AA,--3-----,,-4.35,-70.18333333333334
BR,TLT,Atalanta,Atalanta,SC,AA,--3-----,,-27.416666666666668,-49.766666666666666
BR,ATL,Atal�ia,Ataleia,MG,AA,--3-----,,-18.033333333333335,-41.1
BR,ABA,Atibaia,Atibaia,SP,AA,--34----,,-23.1,-46.55
BR,AVQ,Atilio Vivacqua,Atilio Vivacqua,ES,AA,--3-----,,-20.9,-41.18333333333333
BR,ATI,Augustin�polis,Augustinopolis,TO,AA,--3-----,,-5.45,-47.86666666666667
BR,ACO,Augusto Corr�a,Augusto Correa,PA,AA,--3-----,,-1.0166666666666666,-46.63333333333333
BR,ASM,Augusto de Lima,Augusto de Lima,MG,AA,--3-----,,-18.1,-44.266666666666666
BR,AEN,Augusto Pestana,Augusto Pestana,RS,AA,--3-----,,-28.5,-53.983333333333334
BR,WRE,�urea,Aurea,RS,AA,--3-----,,-27.683333333333334,-52.05
BR,ALL,Aurelino Leal,Aurelino Leal,BA,AA,--3-----,,-14.316666666666666,-39.31666666666667
BR,AFM,Auriflama,Auriflama,SP,AA,--3-----,,-20.683333333333334,-50.55
BR,AWL,Auril�ndia,Aurilandia,GO,AA,--3-----,,-16.666666666666668,-50.45
BR,AUR,Aurora,Aurora,CE,AA,--3-----,,-6.933333333333334,-38.96666666666667
BR,URO,Aurora,Aurora,SC,AA,--3-----,,-27.283333333333335,-49.63333333333333
BR,ADP,Aurora do Par�,Aurora do Para,PA,AA,--3-----,,-2.1166666666666667,-47.55
BR,AUK,Aurora do Tocantins,Aurora do Tocantins,TO,AA,--3-----,,-12.7,-46.4
BR,AUS,Autazes,Autazes,AM,AA,1-3-----,,-3.5666666666666664,-59.13333333333333
BR,AVY,Ava�,Avai,SP,AA,--3-----,,-22.15,-49.333333333333336
BR,AVV,Avanhandava,Avanhandava,SP,AA,--3-----,,-21.45,-49.93333333333333
BR,AVA,Avar�,Avare,SP,AA,--34----,,-23.1,-48.916666666666664
BR,AVO,Aveiro,Aveiro,PA,AA,--3-----,,-3.6,-55.31666666666667
BR,AVL,Avelino Lopes,Avelino Lopes,PI,AA,--3-----,,-10.133333333333333,-43.93333333333333
BR,AVP,Avelin�polis,Avelinopolis,GO,AA,--3-----,,-16.45,-49.75
BR,AXX,Axix�,Axixa,MA,AA,--3-----,,-2.8333333333333335,-44.05
BR,ATT,Axix� do Tocantins,Axixa do Tocantins,TO,AA,--3-----,,-5.616666666666667,-47.766666666666666
BR,BDI,Baba�ul�ndia,Babaculandia,TO,AA,--3-----,,-7.2,-47.75
BR,BBA,Bacabal,Bacabal,MA,AA,--34----,,-4.216666666666667,-44.766666666666666
BR,BCE,Bacabeira,Bacabeira,MA,AA,123-----,,-2.9833333333333334,-44.3
BR,BCU,Bacuri,Bacuri,MA,AA,--3-----,,-1.7166666666666668,-45.13333333333333
BR,BCB,Bacurituba,Bacurituba,MA,AA,--3-----,,-2.7,-44.733333333333334
BR,BBT,Bady Bassitt,Bady Bassitt,SP,AA,--3-----,,-20.916666666666668,-49.43333333333333
BR,BNI,Baependi,Baependi,MG,AA,--3-----,,-21.95,-44.88333333333333
BR,BAG,Bag�,Bage,RS,AA,--34----,,-31.316666666666666,-54.1
BR,BAE,Bagre,Bagre,PA,AA,--3-----,,-1.8833333333333333,-50.21666666666667
BR,BTC,Ba�a da Trai��o,Baia da Traicao,PB,AA,--3-----,,-6.666666666666667,-34.93333333333333
BR,BFO,Ba�a Formosa,Baia Formosa,RN,AA,--3-----,,-6.366666666666666,-35
BR,BLI,Baian�polis,Baianopolis,BA,AA,--3-----,,-12.3,-44.53333333333333
BR,BAO,Bai�o,Baiao,PA,AA,--3-----,,-2.783333333333333,-49.666666666666664
BR,BGE,Baixa Grande,Baixa Grande,BA,AA,--3-----,,-11.95,-40.166666666666664
BR,BXR,Baixa Grande do Ribeiro,Baixa Grande do Ribeiro,PI,AA,--3-----,,-7.85,-45.2
BR,BXO,Baixio,Baixio,CE,AA,--3-----,,-6.716666666666667,-38.71666666666667
BR,BGD,Baixo Guandu,Baixo Guandu,ES,AA,--3-----,,-19.5,-41
BR,BLB,Balbinos,Balbinos,SP,AA,--3-----,,-21.9,-49.35
BR,BAM,Baldim,Baldim,MG,AA,--3-----,,-19.283333333333335,-43.95
BR,BZA,Baliza,Baliza,GO,AA,--3-----,,-16.2,-52.53333333333333
BR,BSV,Balne�rio Arroio do Silva,Balneario Arroio do Silva,SC,AA,--3-----,,-28.966666666666665,-49.4
BR,BLL,Balne�rio Barra do Sul,Balneario Barra do Sul,SC,AA,--3-----,,-26.45,-48.6
BR,BAC,Balne�rio Cambori�,Balneario Camboriu,SC,AA,1-3-----,,-26.983333333333334,-48.63333333333333
BR,BGT,Balne�rio Gaivota,Balneario Gaivota,SC,AA,--3-----,,-29.15,-49.583333333333336
BR,PRR,Balne�rio Pi�arras,Balneario Picarras,SC,AA,--3-----,,-26.766666666666666,-48.666666666666664
BR,BAL,Balne�rio Pinhal,Balneario Pinhal,RS,AA,--3-----,,-30.233333333333334,-50.233333333333334
BR,BOR,Balne�rio Rinc�o,Balneario Rincao,SC,AA,--3-----,,-28.8,-49.233333333333334
BR,BLN,Balsa Nova,Balsa Nova,PR,AA,--3-----,,-25.566666666666666,-49.61666666666667
BR,BLS,B�lsamo,Balsamo,SP,AA,--3-----,,-20.733333333333334,-49.56666666666667
BR,BSS,Balsas,Balsas,MA,AA,1-34----,,-7.516666666666667,-46.03333333333333
BR,BAI,Bambu�,Bambui,MG,AA,--3-----,,-20,-45.96666666666667
BR,BBU,Banabui�,Banabuiu,CE,AA,--3-----,,-5.3,-38.916666666666664
BR,BNA,Bananal,Bananal,SP,AA,--3-----,,-22.666666666666668,-44.31666666666667
BR,BNS,Bananeiras,Bananeiras,PB,AA,--3-----,,-6.733333333333333,-35.61666666666667
BR,BDX,Bandeira,Bandeira,MG,AA,--3-----,,-15.883333333333333,-40.55
BR,BNL,Bandeira do Sul,Bandeira do Sul,MG,AA,--3-----,,-21.716666666666665,-46.38333333333333
BR,BDY,Bandeirante,Bandeirante,SC,AA,--3-----,,-26.766666666666666,-53.63333333333333
BR,BET,Bandeirantes,Bandeirantes,MS,AA,--3-----,,-19.916666666666668,-54.35
BR,BND,Bandeirantes,Bandeirantes,PR,AA,--3-----,,-23.083333333333332,-50.36666666666667
BR,BDD,Bandeirantes do Tocantins,Bandeirantes do Tocantins,TO,AA,--3-----,,-7.75,-48.56666666666667
BR,BAK,Bannach,Bannach,PA,AA,--3-----,,-7.35,-50.4
BR,BNE,Banza�,Banzae,BA,AA,--3-----,,-10.566666666666666,-38.6
BR,BAW,Bar�o,Barao,RS,AA,--3-----,,-29.366666666666667,-51.483333333333334
BR,BWA,Bar�o de Antonina,Barao de Antonina,SP,AA,--3-----,,-23.616666666666667,-49.55
BR,BCI,Bar�o de Cocais,Barao de Cocais,MG,AA,-23-----,,-19.933333333333334,-43.483333333333334
BR,BCG,Bar�o de Cotegipe,Barao de Cotegipe,RS,AA,--3-----,,-27.616666666666667,-52.36666666666667
BR,BDG,Bar�o de Graja�,Barao de Grajau,MA,AA,--3-----,,-6.75,-43.016666666666666
BR,BMC,Bar�o de Melga�o,Barao de Melgaco,MT,AA,--3-----,,-16.183333333333334,-55.96666666666667
BR,BTT,Bar�o de Monte Alto,Barao de Monte Alto,MG,AA,--3-----,,-21.233333333333334,-42.233333333333334
BR,BTF,Bar�o do Triunfo,Barao do Triunfo,RS,AC,--3-----,,-30.383333333333333,-51.733333333333334
BR,BUN,Bara�na,Barauna,RN,AA,--3-----,,-5.066666666666666,-37.61666666666667
BR,BWN,Bara�na,Barauna,PB,AA,--3-----,,-6.633333333333333,-36.25
BR,BCN,Barbacena,Barbacena,MG,AA,-23-----,,-21.216666666666665,-43.766666666666666
BR,BAA,Barbalha,Barbalha,CE,AA,--3-----,,-7.3,-39.3
BR,BSA,Barbosa,Barbosa,SP,AA,--3-----,,-21.25,-49.95
BR,BFZ,Barbosa Ferraz,Barbosa Ferraz,PR,AA,--3-----,,-24.016666666666666,-52
BR,BCA,Barcarena,Barcarena,PA,AA,--3-----,,-1.5,-48.61666666666667
BR,BAQ,Barcelona,Barcelona,RN,AA,--3-----,,-5.933333333333334,-35.916666666666664
BR,BAZ,Barcelos,Barcelos,AM,AA,1-34----,,-0.9666666666666667,-62.916666666666664
BR,BIR,Bariri,Bariri,SP,AA,1-34----,,-22.066666666666666,-48.733333333333334
BR,BQQ,Barra,Barra,BA,AA,1-34----,,-11.083333333333334,-43.13333333333333
BR,BBO,Barra Bonita,Barra Bonita,SP,AA,--3-----,,-22.483333333333334,-48.55
BR,BBW,Barra Bonita,Barra Bonita,SC,AA,--3-----,,-26.65,-53.43333333333333
BR,BDE,Barra da Estiva,Barra da Estiva,BA,AA,--3-----,,-13.616666666666667,-41.31666666666667
BR,BLC,Barra D'Alc�ntara,Barra D'Alcantara,PI,AA,--3-----,,-6.516666666666667,-42.1
BR,BGB,Barra de Guabiraba,Barra de Guabiraba,PE,AA,--3-----,,-8.416666666666666,-35.65
BR,BSR,Barra de Santa Rosa,Barra de Santa Rosa,PB,AA,--3-----,,-6.716666666666667,-36.05
BR,BSN,Barra de Santana,Barra de Santana,PB,AA,--3-----,,-7.516666666666667,-35.983333333333334
BR,BTO,Barra de Santo Ant�nio,Barra de Santo Antonio,AL,AA,--3-----,,-9.4,-35.5
BR,BSF,Barra de S�o Francisco,Barra de Sao Francisco,ES,AA,--3-----,,-18.75,-40.88333333333333
BR,BML,Barra de S�o Miguel,Barra de Sao Miguel,PB,AA,--3-----,,-7.75,-36.31666666666667
BR,BSM,Barra de S�o Miguel,Barra de Sao Miguel,AL,AA,--3-----,,-9.833333333333334,-35.9
BR,BBG,Barra do Bugres,Barra do Bugres,MT,AA,--3-----,,-15.05,-57.18333333333333
BR,BCH,Barra do Chap�u,Barra do Chapeu,SP,AA,--3-----,,-24.466666666666665,-49.016666666666666
BR,BCC,Barra do Cho�a,Barra do Choca,BA,AA,--3-----,,-14.85,-40.56666666666667
BR,BDC,Barra do Corda,Barra do Corda,MA,AA,--34----,,-5.5,-45.233333333333334
BR,BGR,Barra do Gar�as,Barra do Garcas,MT,AA,--34----,,-15.883333333333333,-52.25
BR,BOG,Barra do Guarita,Barra do Guarita,RS,AA,--3-----,,-27.183333333333334,-53.7
BR,BDJ,Barra do Jacar�,Barra do Jacare,PR,AA,--3-----,,-23.116666666666667,-50.18333333333333
BR,BME,Barra do Mendes,Barra do Mendes,BA,AA,--3-----,,-11.8,-42.05
BR,BOW,Barra do Ouro,Barra do Ouro,TO,AA,--3-----,,-7.683333333333334,-47.68333333333333
BR,BPI,Barra do Pira�,Barra do Pirai,RJ,AA,--3-----,,-22.466666666666665,-43.81666666666667
BR,BQI,Barra do Quara�,Barra do Quarai,RS,AA,--3--6--,,-30.2,-57.55
BR,RCH,Barra do Riacho Pt / Aracruz,Barra do Riacho Pt / Aracruz,ES,AA,12------,,-19.85,-40.03333333333333
BR,BRO,Barra do Ribeiro,Barra do Ribeiro,RS,AA,--3-----,,-30.283333333333335,-51.3
BR,BZU,Barra do Rio Azul,Barra do Rio Azul,RS,AA,--3-----,,-27.4,-52.4
BR,BDH,Barra do Rocha,Barra do Rocha,BA,AA,--3-----,,-14.2,-39.6
BR,BVO,Barra do Turvo,Barra do Turvo,SP,AA,--3-----,,-24.75,-48.5
BR,BAR,Barra dos Coqueiros,Barra dos Coqueiros,SE,AA,1-3-----,,-10.9,-37.03333333333333
BR,BFA,Barra Funda,Barra Funda,RS,AA,--3-----,,-27.916666666666668,-53.03333333333333
BR,BLG,Barra Longa,Barra Longa,MG,AA,--3-----,,-20.283333333333335,-43.03333333333333
BR,BMA,Barra Mansa,Barra Mansa,RJ,AA,-23-----,,-22.533333333333335,-44.166666666666664
BR,BVA,Barra Velha,Barra Velha,SC,AA,--3-----,,-26.633333333333333,-48.68333333333333
BR,BCW,Barrac�o,Barracao,RS,AA,--3-----,,-27.666666666666668,-51.45
BR,BRC,Barrac�o,Barracao,PR,AA,--3-----,,-26.25,-53.63333333333333
BR,BRZ,Barras,Barras,PI,AA,--3-----,,-4.233333333333333,-42.28333333333333
BR,BYA,Barreira,Barreira,CE,AA,--3-----,,-4.283333333333333,-38.63333333333333
BR,BRA,Barreiras,Barreiras,BA,AA,--34----,,-12.133333333333333,-45
BR,BIP,Barreiras do Piau�,Barreiras do Piaui,PI,AA,--3-----,,-9.916666666666666,-45.46666666666667
BR,BEA,Barreirinha,Barreirinha,AM,AA,1-3-----,,-2.783333333333333,-57.06666666666667
BR,BAS,Barreirinhas,Barreirinhas,MA,AA,--34----,,-2.75,-42.81666666666667
BR,BRS,Barreiros,Barreiros,PE,AA,--3-----,,-8.8,-35.18333333333333
BR,BAT,Barretos,Barretos,SP,AA,--34----,,-20.55,-48.56666666666667
BR,BRH,Barrinha,Barrinha,SP,AA,--3-----,,-21.183333333333334,-48.15
BR,BRW,Barro,Barro,CE,AA,--3-----,,-7.166666666666667,-38.766666666666666
BR,BLO,Barro Alto,Barro Alto,BA,AA,--3-----,,-11.75,-41.9
BR,BLT,Barro Alto,Barro Alto,GO,AA,--3-----,,-14.966666666666667,-48.9
BR,BOD,Barro Duro,Barro Duro,PI,AA,--3-----,,-5.8,-42.5
BR,BPT,Barro Preto,Barro Preto,BA,AA,--3-----,,-14.8,-39.46666666666667
BR,BCS,Barrocas,Barrocas,BA,AA,--3-----,,-11.516666666666667,-39.06666666666667
BR,BLD,Barrol�ndia,Barrolandia,TO,AA,--3-----,,-9.816666666666666,-48.71666666666667
BR,BOH,Barroquinha,Barroquinha,CE,AA,--3-----,,-3,-41.13333333333333
BR,BCL,Barros Cassal,Barros Cassal,RS,AA,--3-----,,-29.083333333333332,-52.583333333333336
BR,BSO,Barroso,Barroso,MG,AA,--3-----,,-21.166666666666668,-43.96666666666667
BR,BRI,Barueri,Barueri,SP,AA,--3--6--,,-23.5,-46.86666666666667
BR,BTS,Bastos,Bastos,SP,AA,--3-----,,-21.916666666666668,-50.733333333333334
BR,BGU,Bataguassu,Bataguassu,MS,AA,--3-----,,-21.7,-52.416666666666664
BR,BAH,Batalha,Batalha,AL,AA,--3-----,,-9.666666666666666,-37.11666666666667
BR,BHA,Batalha,Batalha,PI,AA,--3-----,,-4.016666666666667,-42.06666666666667
BR,BTA,Batatais,Batatais,SP,AA,--34----,,-20.883333333333333,-47.583333333333336
BR,BAP,Bataypor�,Bataypora,MS,AA,--3-----,,-22.283333333333335,-53.266666666666666
